nmkab,January 2020,February 2020,March 2020,April 2020,May 2020,June 2020,July 2020,August 2020,September 2020,October 2020,November 2020,December 2020,January 2021,February 2021,March 2021,April 2021,May 2021,June 2021,July 2021,August 2021,September 2021,October 2021,November 2021,December 2021,January 2022,February 2022,March 2022,April 2022,May 2022,June 2022,July 2022,August 2022,September 2022,October 2022,November 2022,December 2022
BOJONEGORO,268.0210215877074,313.39873716836473,255.96325063083117,269.82335052846196,135.6012177424337,27.213054826799013,16.39038898621104,37.64180136369786,13.957045020732679,119.27432771165627,164.77001668300434,346.3423539569112,346.7095938130933,296.37308308269843,263.8125257801685,131.09086142084422,61.50152050807178,164.91466952120257,7.889252571336957,16.923677341674267,70.81735700460746,81.49331761334508,320.61203748081607,315.72378021185256,235.9615038417671,270.2738968592866,360.96936105261574,180.05925723055458,157.69425346477095,149.97999041436972,52.80227049178958,71.01634400054775,24.0536444599566,276.74114122438874,278.2110358325554,196.24951195114326
TUBAN,244.3284150460454,255.43387317080828,197.9419061559477,228.40680954486942,129.3349001405039,20.745167489207837,12.547571709802797,27.108305382589293,16.115471470672272,112.3884246738863,152.22369857813229,331.88328786852946,316.74444540114075,248.89535397970343,207.81466210583585,97.08766227412738,42.274859202611275,126.59332547972875,7.6020981648396,15.437534489978836,55.82390835547873,86.24791298936643,288.2341111272012,283.91228097640396,212.853285011487,237.88837379505236,276.5269286013411,135.95945348304764,151.7868763918297,112.21410596104246,37.12329506984103,39.43403950545775,17.434356519731228,238.2139748502009,254.04693572437785,220.37500440297617
LAMONGAN,240.37055403669805,336.441812818474,233.32672281422197,223.38151845136758,118.86250090874456,18.664652374962262,12.182185084254394,14.199551465777239,8.259184927840193,98.27214086970713,126.91530501869269,310.0667183641278,324.399263751782,319.64135547218393,246.20764975557555,105.84541651337345,39.4408941604634,118.25603461380022,7.967265373202068,9.120553485943653,38.623561705399446,80.99300542162452,253.63691198727548,287.7709214999023,229.20074329787235,323.8379703165517,312.2459536088722,135.30172958849857,168.42043033730403,114.27906935757835,37.13446553710658,31.26142980197084,15.876926262824318,167.9746609006375,209.9388927196904,209.05405982953064
GRESIK,268.95881345351347,364.49487205508365,213.25222108438743,213.18669102248322,128.9444951857285,24.070530384803497,15.156676784171209,12.05325374639815,11.782962614436979,96.81615663988144,120.05378268584388,322.26028126047527,349.74109644226775,299.6842046995657,236.0407160363987,107.84256670941244,41.533423130029924,128.7280759212619,9.86662422850185,12.987330055138871,50.11733845051499,84.7048794663863,249.55097038861697,295.79011559787085,258.35983258451523,317.42011322994443,286.9993941798214,137.3922885549192,182.8692320229782,141.43259558581582,59.639810688882136,31.335732012214827,22.891176859514324,158.287955249263,187.62496348165178,237.4602234461637
BANGKALAN,242.78964884026374,311.05336926743183,214.43427863387055,235.84158292278528,156.4060355022553,35.31332493418358,15.783958614378003,29.945771998740124,7.898425753694934,95.71370883871846,128.46929952279368,333.1534726720589,366.11793476000014,276.2175627410546,208.89476796358258,123.93218082735594,49.584934421260925,167.6362534245355,15.390985374782339,24.28548294120797,53.15216525723384,94.21834718994955,269.11756927812894,295.6322895804981,237.85788697993118,271.3628165281009,284.2528272845588,177.33877495230908,227.07655805218977,208.22262897350106,60.68792899548945,78.43467085831794,31.426027063486877,180.94302345621054,191.40659115355592,257.3640169726216
SAMPANG,222.65258748800755,279.49695884724605,208.41454987804013,213.3542127803659,132.79560004765509,26.343982593319485,10.93928667724276,17.28955222944713,4.538450203475065,86.60647796888618,139.19179954727565,342.12896682321787,363.19928329121683,245.58885495896,218.88484690774303,125.04992820371329,36.34668200828948,110.23776798199125,13.07221953987672,15.87242834479774,40.65568820973292,91.25630647295255,288.3031088732681,292.1320612745249,230.69731751515852,230.32943835865512,264.4192997197122,172.63924403839988,190.51171941133293,140.78682773280505,37.40455796687965,49.86158679199136,21.334727456279495,195.45099668294873,191.3343198791062,240.49947955530163
PAMEKASAN,231.56055648878817,333.5957057191967,208.0029445659817,189.2727654504257,140.56223630752396,25.020275021486064,14.579024728494408,23.714020626611443,2.7802172044691003,79.84498300648488,172.39317524806629,355.47813794046436,383.884883584655,323.5972732244707,260.4272843581531,132.7732977185718,26.329156574732405,117.81498554574581,21.276833151027418,22.101834127666223,29.597585748886623,82.08408371747794,331.24722146261416,311.74233338542075,261.8311538010784,266.07212965856706,283.78482205641075,161.6477459176498,209.5892550199235,145.43034123759665,42.850759824986326,71.85583346355186,10.742338268614736,175.04473005703576,210.14556312993219,250.99666966169224
SUMENEP,269.7620697108052,338.6304752237562,216.94917000837503,152.5468238009408,177.11600392128133,32.010885800408346,17.054212868440285,16.45509438477186,3.2038004778096383,45.720463992528,164.2051918378693,343.25750388847473,409.8518191888044,295.44373386234645,247.270163142274,118.71262336018273,26.865375783001827,106.22709466265778,15.959739327438546,20.833519233960786,23.737644684078326,51.749066958961656,331.2167009521462,315.1520692862581,340.6281440684831,288.4458006399101,287.0488963677977,137.6968070119916,211.99018907830586,150.49186990301024,36.86157028780512,49.419519179927306,8.330794406771183,144.59507369769835,178.48311070285848,270.8367052748174
KEDIRI,306.8105429150708,374.36432755125,328.3261432755124,174.8519936922729,170.52821581437252,25.867594052714562,18.09332056769542,17.858864609146195,14.280693849966198,98.1795449425546,153.50951790943904,394.3878125703985,379.39609146204083,385.7422842982652,314.4851317864381,258.2338364496506,50.58081775174587,102.20353683261992,13.414169858076134,20.520838026582542,53.88916422617705,65.497127731471,196.80462942104066,303.73704663212413,295.97353007434094,271.2915070961926,340.73164000901085,205.65572200946147,194.97938724938038,123.6824172110835,32.26734624915521,35.088589772471266,30.870973192160374,167.21632124352325,213.3669182248253,202.88972741608464
BLITAR,300.56247820527716,253.89154945949082,317.88050679995354,213.89654771591302,196.12914099732646,22.72695571312333,11.561199581541324,21.950714866906893,21.11984191561083,208.22178309891896,196.1325119144484,305.7051028710915,391.34871556433797,343.5111007787981,220.68592351505282,144.9378123910264,42.570847378821334,136.17005695687553,21.110077879809367,24.280251075206323,108.0376612809485,163.4469371149599,285.46460537021966,309.2286411716843,215.3671974892479,220.85051726142044,337.13193072184123,228.29977914680924,256.4257817040567,116.97012669998836,41.5894455422527,40.47553179123562,60.757177728699276,304.9637335813089,278.3477856561664,240.89922120190627
MALANG,343.74328211604575,422.77138146355156,349.61544937907814,253.89184733038667,202.06531958184237,31.618220725461295,35.89535536378306,27.14200519188943,54.195572861853655,208.2722233915666,234.7273907247597,511.26366379007936,433.8474005472534,398.7844664281203,333.54178067775206,193.99480811057316,95.58538553287026,160.6217638391918,26.311022240931738,37.245562337753455,92.38304216656141,117.17459482214267,440.1682452816952,423.50045604434166,332.82814144390653,314.862555251526,405.0756332000281,276.39026871535816,279.5301690872097,180.99817582263373,53.15158212306181,63.115554620079955,74.1164316284291,373.6150634954044,388.26790851048906,257.3817091138707
PROBOLINGGO,199.09033033882716,257.0998090118129,202.60274457098387,111.77406804838365,98.43417981184126,17.82938388625592,17.115653957699653,9.507816368394993,4.669590436443375,45.00700290019097,87.84310674117559,240.65763599066275,436.0927353752562,286.43085520265964,230.47506543113812,134.4763386857183,28.705100091957267,69.32453844521467,8.787649430572253,25.66683171818631,14.68720379146919,27.36747541911296,257.11140977576565,264.4861003041663,295.9476550894814,270.2272052061965,254.90966966117273,113.49402277710969,221.00063662729008,103.63075617174785,16.80667751290938,24.428520902596013,6.785244394143025,135.47888519487867,95.40836103840981,173.6181650986772
PASURUAN,190.57456683168311,339.9789603960395,207.55775577557748,126.2418523102309,106.27403052805276,14.560024752475236,13.193997524752469,4.386860561056106,2.1806930693069297,35.00381600660065,71.47803217821782,260.20647689768975,385.99515264026377,285.8387995049504,237.5297029702969,138.18100247524745,33.61252062706269,73.87448432343236,9.942759900990097,12.21833745874587,10.112830033003297,31.124278052805263,219.64057343234313,264.16078795379536,254.19286303630355,316.5725041254124,259.9923679867985,130.99412128712868,260.18389026402633,113.02691831683165,26.140985973597353,13.483292079207917,3.599422442244224,125.18069306930687,126.55981848184813,138.7956889438944
MOJOKERTO,287.77081348828347,471.14974280815403,275.39798056772725,199.88397790055248,88.55439131263101,16.743189178891217,9.030100971613642,8.86435511526005,5.897313774052202,52.790626786054496,82.4814250333397,315.1501238331111,393.63974090302924,402.8462564297962,303.03581634597066,129.3389216993713,44.560106686988,70.06039245570585,4.819775195275291,8.617450943036769,29.402171842255676,49.69441798437797,217.16593636883226,290.0710611545056,266.3785482949133,388.18651171651743,384.0579157934846,172.12211849876164,156.40845875404835,77.54086492665269,22.650981139264623,20.66774623737855,9.897313774052202,148.4206515526767,167.97599542770052,185.4932368070109
MADIUN,254.92474203678776,392.361484970839,238.22218483624945,245.2886944818304,166.1800134589502,30.282974427994617,8.0,25.04093764019739,15.428555406011668,151.38369223867204,196.31235980260206,321.5890533871691,359.49820547330654,398.4921489457155,270.09466128308657,235.52243158366974,82.12763571108117,169.83950201884244,6.086137281292059,20.382234185733502,72.80518169582773,94.85161507402422,347.91061013907586,293.3094436967249,206.62864513234635,259.7507851054284,336.1192238672051,286.847689546882,213.71231493943475,163.68876177658132,20.224876626289817,89.43001345895021,44.545311799013,278.3411843876176,294.2054733064154,178.22521310004487
SURABAYA,238.37982390516223,426.9196754330441,243.056684122691,205.22704724636012,136.19406111526737,19.596639235771427,12.907809173044837,10.71142314553721,6.91998618864016,64.13805605110204,104.64038671807565,309.4581343154745,392.59170167462753,325.5466075847385,234.80337227369523,100.32747885135528,45.16964953674402,133.52529205271344,9.220935719629399,14.092363468953218,43.523289405536076,75.5347988720723,229.53192150543845,311.0148357023653,241.53713529377933,347.4414570984636,322.37132991885846,148.61025493468387,208.14103700293506,140.47282039477474,47.9781320135812,37.47911607297003,22.75830120273926,153.76763538010022,202.25964205559066,194.49899292167817
BATU,443.1697135594877,458.17370221918077,431.85994720891574,338.2607292990517,188.41302180076258,33.174484309316654,31.981875061100787,36.95221429269725,38.451539739955024,219.44483331703984,285.55993743278924,574.2337667416173,514.1000488806336,462.9875452145861,451.2415094339621,256.0336494280967,122.83275002444027,152.5711213217324,18.29729201290449,44.305797243132275,86.73332681591555,132.53174308339032,519.0247336005476,478.47695766937153,376.6635839280477,345.2726757258775,478.72349203245676,339.22565255645713,289.1314889040963,188.08593215368077,50.383224166585194,69.8218398670447,47.559174894906626,437.27844364062935,444.2368755499074,357.65494183204623
